,subj,echo,coil,diff_real,diff_imag,perc_real,perc_imag,std_real_orig,std_imag_orig,std_real_def,std_imag_def
645,110,1,6,1395.47119140625,1374.66796875,16.822850150503122,16.612137058686635,7597.35791015625,7587.748046875,8992.8291015625,8962.416015625
646,110,1,7,1008.73388671875,967.1513671875,13.629416607950093,13.037321714974729,6896.78564453125,6934.7529296875,7905.51953125,7901.904296875
647,110,1,8,1216.560546875,1332.9169921875,15.431928321491425,16.851127062266315,7275.119140625,7243.4990234375,8491.6796875,8576.416015625
648,110,1,9,974.33056640625,959.5654296875,13.327562192271303,13.113338806371813,6823.478515625,6837.693359375,7797.80908203125,7797.2587890625
649,110,1,10,4060.9287109375,3961.7001953125,31.974975744209484,30.943993002023788,10669.8701171875,10821.958984375,14730.798828125,14783.6591796875
650,110,1,11,1533.0234375,1551.7490234375,16.302877753652922,16.51265849488084,8636.8798828125,8621.455078125,10169.9033203125,10173.2041015625
651,110,1,12,-88.7578125,-170.4375,-0.6912265232396474,-1.3355650910062629,12885.0048828125,12846.6708984375,12796.2470703125,12676.2333984375
652,110,1,13,30.73046875,-422.330078125,0.20456515472986386,-2.83767864755511,15006.97265625,15094.107421875,15037.703125,14671.77734375
653,110,1,14,1548.111328125,1511.787109375,17.43803742905917,16.986843582275533,8103.728515625,8143.859375,9651.83984375,9655.646484375
654,110,1,15,2371.37890625,2517.5439453125,17.070732030522567,17.979223602228895,12705.7998046875,12743.74609375,15077.1787109375,15261.2900390625
655,110,1,16,1676.701171875,1581.3955078125,17.559082376559417,16.631859240370286,8710.560546875,8717.533203125,10387.26171875,10298.9287109375
656,110,1,17,691.3251953125,740.6796875,7.277494833709279,7.811446590808674,9153.83203125,9111.638671875,9845.1572265625,9852.318359375
657,110,1,18,-1168.0859375,-1311.50390625,-5.039689471670222,-5.679004681886851,23761.779296875,23749.65625,22593.693359375,22438.15234375
658,110,1,19,-408.53125,-578.2724609375,-4.109440615048689,-5.768247659682243,10145.5517578125,10314.234375,9737.0205078125,9735.9619140625
659,110,1,20,-2289.6953125,-2548.037109375,-8.037330624249151,-9.013371290139917,29633.103515625,29543.541015625,27343.408203125,26995.50390625
660,110,1,21,-2404.9765625,-2847.546875,-6.487991545127167,-7.652930371301061,38270.609375,38632.35546875,35865.6328125,35784.80859375
661,110,1,22,488.349609375,458.287109375,4.925410179988693,4.662187005472298,9670.7275390625,9600.73046875,10159.0771484375,10059.017578125
662,110,1,23,-139.6376953125,-117.2099609375,-1.355574941663132,-1.1294317938865786,10370.8125,10436.38671875,10231.1748046875,10319.1767578125
663,110,1,24,146.01318359375,140.89892578125,2.1934341402759205,2.1087970646488463,6583.82373046875,6611.03369140625,6729.8369140625,6751.9326171875
664,110,1,25,939.56640625,1025.5234375,13.539507763134184,14.766801582599253,6469.65966796875,6432.02880859375,7409.22607421875,7457.55224609375
665,110,1,26,113.20458984375,21.41357421875,1.7659454800332832,0.3323338436873772,6353.82177734375,6432.68603515625,6467.0263671875,6454.099609375
666,110,1,27,81.2890625,75.0947265625,1.516262249614764,1.3974604300184394,5320.50341796875,5336.109375,5401.79248046875,5411.2041015625
667,110,1,28,-384.66845703125,-394.56201171875,-6.165214710099106,-6.316454394064746,6431.669921875,6443.85498046875,6047.00146484375,6049.29296875
668,110,1,29,-3092.044921875,-3246.1171875,-12.738175930109957,-13.4879047965305,25819.865234375,25689.93359375,22727.8203125,22443.81640625
669,110,1,30,735.0087890625,870.1796875,8.890910456901146,10.562481063578486,7899.4638671875,7803.3125,8634.47265625,8673.4921875
670,110,1,31,273.1123046875,276.375,2.6459312941710738,2.661186720320191,10185.416015625,10247.216796875,10458.5283203125,10523.591796875
671,110,1,32,696.60888671875,688.66943359375,10.409195636448962,10.294189776367714,6343.94091796875,6345.55029296875,7040.5498046875,7034.2197265625
672,110,2,1,1744.125,1818.49267578125,20.07393704123028,20.85125678399995,7816.4423828125,7812.01513671875,9560.5673828125,9630.5078125
673,110,2,2,1635.98828125,1577.3857421875,20.41278059695782,19.69637634490617,7196.53515625,7219.814453125,8832.5234375,8797.2001953125
674,110,2,3,1136.2236328125,1093.89599609375,18.822156245867212,18.147899247886173,5468.5166015625,5480.724609375,6604.740234375,6574.62060546875
675,110,2,4,1922.1943359375,1894.388671875,20.817203914422507,20.649925484351712,8272.5849609375,8226.6337890625,10194.779296875,10121.0224609375
676,110,2,5,1923.2109375,1850.44921875,20.941633844033653,20.250448695464826,8222.06640625,8212.59375,10145.27734375,10063.04296875
677,110,2,6,1620.0,1631.20703125,19.556053720204186,19.727390143036793,7473.8798828125,7453.138671875,9093.8798828125,9084.345703125
678,110,2,7,1249.79296875,1159.68994140625,17.40151760930983,16.232094459568295,6557.1953125,6564.58056640625,7806.98828125,7724.2705078125
679,110,2,8,1476.76904296875,1436.01416015625,18.494221975449662,18.08639235216695,7246.64501953125,7221.74169921875,8723.4140625,8657.755859375
680,110,2,9,1172.91748046875,1162.64892578125,15.911936554023287,15.763259653329504,6784.84716796875,6794.3642578125,7957.7646484375,7957.01318359375
681,110,2,10,3522.5810546875,3463.388671875,31.472510785533014,31.103559784267404,9431.2734375,9403.3291015625,12953.8544921875,12866.7177734375
682,110,2,11,2013.08984375,2083.3017578125,21.27191656356126,21.971338915236586,8457.05859375,8440.255859375,10470.1484375,10523.5576171875
683,110,2,12,672.9091796875,708.361328125,6.272163463525258,6.60841831238174,10392.0478515625,10364.89453125,11064.95703125,11073.255859375
684,110,2,13,600.9677734375,617.095703125,4.898059340450826,5.024516449549292,11969.0234375,11973.1455078125,12569.9912109375,12590.2412109375
685,110,2,14,2214.15283203125,2156.17431640625,24.422975273931293,23.803990758379932,7958.78369140625,7979.94970703125,10172.9365234375,10136.1240234375
686,110,2,15,2934.9326171875,2818.5576171875,25.32147990624205,24.49232907703679,10123.2177734375,10098.640625,13058.150390625,12917.1982421875
687,110,2,16,1964.8251953125,1882.5205078125,20.657966555134497,19.93042911865511,8528.8095703125,8504.1982421875,10493.634765625,10386.71875
688,110,2,17,1091.2734375,1042.5126953125,11.933758299168401,11.466928788437999,8598.787109375,8570.216796875,9690.060546875,9612.7294921875
689,110,2,18,-295.068359375,-279.0234375,-1.6642537786795295,-1.5797886139771151,17877.302734375,17801.5859375,17582.234375,17522.5625
690,110,2,19,564.2548828125,579.5849609375,5.628789077325819,5.772516017286375,9742.318359375,9750.62890625,10306.5732421875,10330.2138671875
691,110,2,20,-1761.40625,-1704.775390625,-7.634058852783392,-7.382102200646154,23953.701171875,23945.74609375,22192.294921875,22240.970703125
692,110,2,21,-1681.0390625,-1717.98828125,-5.643374248559408,-5.7588569571451895,30628.35546875,30691.099609375,28947.31640625,28973.111328125
693,110,2,22,1082.130859375,1086.4609375,11.501231286530953,11.522343924156536,8867.7607421875,8885.935546875,9949.8916015625,9972.396484375
694,110,2,23,84.849609375,51.322265625,0.9525085377811067,0.5746636259378715,8865.5908203125,8905.1748046875,8950.4404296875,8956.4970703125
695,110,2,24,154.32275390625,99.3681640625,2.3442092832031602,1.516070318557584,6505.986328125,6504.64013671875,6660.30908203125,6604.00830078125
696,110,2,25,1215.87060546875,1280.4560546875,17.65285821271991,18.559006001941835,6279.73486328125,6259.150390625,7495.60546875,7539.6064453125
697,110,2,26,139.150390625,140.96533203125,2.2000871913282998,2.2436664143972918,6255.19189453125,6212.32861328125,6394.34228515625,6353.2939453125
698,110,2,27,137.8818359375,133.67529296875,2.596860137108977,2.5071721275819066,5240.61865234375,5264.8779296875,5378.50048828125,5398.55322265625
699,110,2,28,-211.69482421875,-199.2626953125,-3.5598640398644736,-3.3612596804344688,6052.55859375,6027.84619140625,5840.86376953125,5828.58349609375
700,110,2,29,-2603.099609375,-2510.130859375,-11.717307356198717,-11.21083669347804,23517.400390625,23645.28515625,20914.30078125,21135.154296875
701,110,2,30,1293.6376953125,1234.30712890625,15.774070644630585,15.05086794340134,7554.220703125,7583.74951171875,8847.8583984375,8818.056640625
702,110,2,31,486.8896484375,449.732421875,5.065576392133068,4.667018184939486,9368.2880859375,9411.53125,9855.177734375,9861.263671875
703,110,2,32,898.84619140625,867.810546875,13.860937413643834,13.429636910547874,6035.31982421875,6028.0009765625,6934.166015625,6895.8115234375
704,110,3,1,1427.919921875,1413.8359375,16.934357663214065,16.78347619929213,7718.1279296875,7717.0576171875,9146.0478515625,9130.8935546875
705,110,3,2,1276.892578125,1250.5517578125,16.759135097389855,16.428562952167468,6980.6376953125,6986.7822265625,8257.5302734375,8237.333984375
706,110,3,3,767.05322265625,771.4326171875,13.258554665833023,13.310367197010864,5401.81884765625,5410.01123046875,6168.8720703125,6181.44384765625
707,110,3,4,1523.11767578125,1493.779296875,17.166010809373468,16.866293908593228,8111.31005859375,8109.705078125,9634.427734375,9603.484375
708,110,3,5,1469.8193359375,1429.25927734375,16.496820424865508,16.05523492752685,8174.802734375,8187.50927734375,9644.6220703125,9616.7685546875
709,110,3,6,1035.09228515625,975.98583984375,12.82895286278829,12.176276054046848,7550.86181640625,7527.47802734375,8585.9541015625,8503.4638671875
710,110,3,7,1032.69482421875,1080.65625,15.040027159331093,15.721612080695671,6349.96240234375,6333.37060546875,7382.6572265625,7414.02685546875
711,110,3,8,1182.9296875,1206.9599609375,15.089069256600625,15.39490225496946,7248.181640625,7236.517578125,8431.111328125,8443.4775390625
712,110,3,9,930.04736328125,970.65576171875,12.847618215082502,13.419594211633276,6774.041015625,6747.79541015625,7704.08837890625,7718.451171875
713,110,3,10,2578.5205078125,2627.2080078125,27.112477342990466,27.576129384076687,8221.1962890625,8213.5048828125,10799.716796875,10840.712890625
714,110,3,11,1579.2294921875,1620.53515625,17.132149470927498,17.665938210074845,8428.3154296875,8362.951171875,10007.544921875,9983.486328125
715,110,3,12,1364.7158203125,1319.29736328125,18.111132243034106,17.560513400714296,6852.8740234375,6853.21484375,8217.58984375,8172.51220703125
716,110,3,13,1642.77880859375,1509.625,19.422511797561327,17.887872628334296,7636.72802734375,7684.564453125,9279.5068359375,9194.189453125
717,110,3,14,1629.822265625,1668.46533203125,18.43574055166336,18.853439596241557,8025.646484375,8015.42724609375,9655.46875,9683.892578125
718,110,3,15,2621.99560546875,2624.42919921875,28.37645885312085,28.320308918685544,7929.04052734375,7954.73681640625,10551.0361328125,10579.166015625
719,110,3,16,1483.2646484375,1472.8486328125,15.75076863217487,15.723658805308146,8675.4619140625,8630.662109375,10158.7265625,10103.5107421875
720,110,3,17,872.2607421875,836.30859375,9.641738121931752,9.27844232940713,8610.5869140625,8595.3046875,9482.84765625,9431.61328125
721,110,3,18,305.8583984375,368.2060546875,2.5575662474650858,3.075392520519583,11806.0341796875,11788.548828125,12111.892578125,12156.7548828125
722,110,3,19,641.0224609375,619.1044921875,7.022851842302067,6.7573404028761095,8807.1552734375,8852.40234375,9448.177734375,9471.5068359375
723,110,3,20,-1230.013671875,-1249.4921875,-7.603559710057139,-7.723828519271541,16791.8203125,16801.85546875,15561.806640625,15552.36328125
724,110,3,21,-1285.3984375,-1239.390625,-6.047958256733404,-5.848626844412689,21896.126953125,21810.833984375,20610.728515625,20571.443359375
725,110,3,22,887.91796875,867.5947265625,9.505912679610425,9.299798452394088,8896.732421875,8895.380859375,9784.650390625,9762.9755859375
726,110,3,23,166.54248046875,156.02490234375,2.2086592023937612,2.0689656512037,7457.162109375,7463.19091796875,7623.70458984375,7619.2158203125
727,110,3,24,131.25927734375,128.64892578125,1.9784321974147372,1.9484497550913735,6568.8798828125,6538.3056640625,6700.13916015625,6666.95458984375
728,110,3,25,940.2373046875,963.05712890625,14.311034987978427,14.656589056155497,6099.8974609375,6089.28515625,7040.134765625,7052.34228515625
729,110,3,26,163.63134765625,145.98876953125,2.6724900761625023,2.388221626583534,6040.9892578125,6039.87060546875,6204.62060546875,6185.859375
730,110,3,27,108.330078125,108.66796875,2.0465671985441385,2.0562288298338336,5239.0927734375,5230.48486328125,5347.4228515625,5339.15283203125
731,110,3,28,-14.947265625,-28.49365234375,-0.27803428344728726,-0.531336516890865,5383.52490234375,5376.884765625,5368.57763671875,5348.39111328125
732,110,3,29,-979.4736328125,-930.1865234375,-7.055041763402759,-6.636342126692822,14373.05078125,14481.6474609375,13393.5771484375,13551.4609375
733,110,3,30,1094.39208984375,1117.404296875,14.480518977086392,14.760090576349686,7010.48974609375,7011.7412109375,8104.8818359375,8129.1455078125
734,110,3,31,717.95263671875,752.2919921875,8.807155854937426,9.182317054418984,7792.94775390625,7816.6875,8510.900390625,8568.9794921875
735,110,3,32,762.748046875,800.953125,12.17193848406572,12.737493572440364,5885.07275390625,5887.6767578125,6647.82080078125,6688.6298828125
736,110,4,1,1255.15185546875,1206.6259765625,15.162023697469099,14.622352684162104,7650.68505859375,7648.6142578125,8905.8369140625,8855.240234375
737,110,4,2,1137.28515625,1081.51611328125,15.355601139387767,14.660092516416071,6837.6787109375,6836.5224609375,7974.9638671875,7918.03857421875
738,110,4,3,598.02880859375,617.89404296875,10.499808737908523,10.856368730152303,5396.6015625,5382.58837890625,5994.63037109375,6000.482421875
739,110,4,4,1213.9013671875,1306.68896484375,14.219687180266238,15.248971273847149,7929.8154296875,7915.68603515625,9143.716796875,9222.375
740,110,4,5,1239.09521484375,1208.3515625,14.457380566821918,14.116730057890651,7951.12841796875,7955.537109375,9190.2236328125,9163.888671875
741,110,4,6,797.3369140625,800.2021484375,10.260930325790598,10.323993479081745,7371.94189453125,7350.79638671875,8169.27880859375,8150.99853515625
742,110,4,7,970.15087890625,951.33203125,14.395894805514361,14.175601624972215,6254.0048828125,6235.38623046875,7224.15576171875,7186.71826171875
743,110,4,8,1040.11474609375,985.0302734375,13.47995973265806,12.847792461745131,7195.95068359375,7174.4072265625,8236.0654296875,8159.4375
744,110,4,9,842.6669921875,817.685546875,11.854016993087123,11.465695652200706,6687.37060546875,6722.73974609375,7530.03759765625,7540.42529296875
745,110,4,10,2053.2294921875,2026.8466796875,22.986478638444066,22.819610062793505,7905.720703125,7868.615234375,9958.9501953125,9895.4619140625
746,110,4,11,1360.9306640625,1325.0947265625,15.297741025155778,14.956921457745858,8215.8203125,8196.861328125,9576.7509765625,9521.9560546875
747,110,4,12,1004.0,1052.25390625,14.8302452495897,15.564887838300868,6267.94873046875,6234.306640625,7271.94873046875,7286.560546875
748,110,4,13,1196.25830078125,1212.3271484375,15.787910454340059,16.124996411754687,6978.92333984375,6912.14599609375,8175.181640625,8124.47314453125
749,110,4,14,1312.5556640625,1329.63427734375,15.361332593948166,15.590373337745591,7888.265625,7863.74267578125,9200.8212890625,9193.376953125
750,110,4,15,2057.8525390625,2061.17333984375,24.6216101836513,24.74492047981176,7328.986328125,7299.09619140625,9386.8388671875,9360.26953125
751,110,4,16,1259.4111328125,1297.1669921875,13.887325078135499,14.320680855468071,8439.076171875,8409.4150390625,9698.4873046875,9706.58203125
752,110,4,17,771.4560546875,759.322265625,8.973408882365195,8.829931275969392,8211.4072265625,8219.751953125,8982.86328125,8979.07421875
753,110,4,18,203.1923828125,244.8505859375,1.924779047587331,2.307204881655988,10455.064453125,10490.0078125,10658.2568359375,10734.8583984375
754,110,4,19,552.001953125,533.1572265625,6.329062191419729,6.126011916904379,8445.701171875,8436.5908203125,8997.703125,8969.748046875
755,110,4,20,-1127.46484375,-1214.0927734375,-7.8657917390123915,-8.472510890571446,14897.5068359375,14936.833984375,13770.0419921875,13722.7412109375
756,110,4,21,-1068.927734375,-1102.62890625,-5.7546580585464335,-5.932093414925108,19109.46484375,19138.83203125,18040.537109375,18036.203125
757,110,4,22,779.81640625,769.853515625,8.794217392271575,8.687314424955392,8477.46875,8476.8857421875,9257.28515625,9246.7392578125
758,110,4,23,167.20654296875,110.1162109375,2.362680033791308,1.56365802429169,6993.38330078125,6987.16015625,7160.58984375,7097.2763671875
759,110,4,24,136.43994140625,141.43701171875,2.0819400535019454,2.1540721998615626,6485.2802734375,6495.31103515625,6621.72021484375,6636.748046875
760,110,4,25,872.69091796875,877.38330078125,13.49731099115656,13.557193491693651,6029.31982421875,6033.02587890625,6902.0107421875,6910.4091796875
761,110,4,26,120.7978515625,144.73095703125,1.9964737254780436,2.3882030220325183,5990.16162109375,5987.87939453125,6110.95947265625,6132.6103515625
762,110,4,27,121.896484375,100.623046875,2.3253132239126,1.9155763605034473,5181.205078125,5202.57470703125,5303.1015625,5303.19775390625
763,110,4,28,-25.791015625,-27.0888671875,-0.48674481983530293,-0.5098367204664274,5311.568359375,5326.7880859375,5285.77734375,5299.69921875
764,110,4,29,-897.2041015625,-899.7578125,-6.865424418883573,-6.868311638704706,13517.0458984375,13550.009765625,12619.841796875,12650.251953125
765,110,4,30,913.509765625,897.041015625,12.425635196663665,12.231326627632823,6895.060546875,6885.44287109375,7808.5703125,7782.48388671875
766,110,4,31,699.08740234375,703.8359375,8.850126595423772,8.857720450289497,7549.63623046875,7594.0986328125,8248.7236328125,8297.9345703125
767,110,4,32,765.42041015625,773.95166015625,12.417096892551363,12.57051147026765,5781.53564453125,5769.9072265625,6546.9560546875,6543.85888671875
768,55,1,1,3938.27490234375,3736.95849609375,39.43746851099651,37.8352990659639,8016.98779296875,8008.43115234375,11955.2626953125,11745.3896484375
769,55,1,2,3282.69873046875,3483.20947265625,38.270799197032225,40.11395026769951,6936.20556640625,6941.68212890625,10218.904296875,10424.8916015625
770,55,1,3,2376.125,2407.9248046875,35.94065273483452,36.24517713276478,5423.18359375,5439.47265625,7799.30859375,7847.3974609375
771,55,1,4,4165.37890625,4165.7041015625,39.89064961836694,39.93034227149683,8359.3037109375,8349.5751953125,12524.6826171875,12515.279296875
772,55,1,5,4374.25830078125,4527.05859375,42.470198264210374,43.61342896528054,8112.46533203125,8116.435546875,12486.7236328125,12643.494140625
773,55,1,6,4095.13232421875,4092.6884765625,43.04532265447023,42.969673095607305,7465.97021484375,7478.25390625,11561.1025390625,11570.9423828125
774,55,1,7,4158.4501953125,4156.3232421875,49.442670925280055,49.502955353447895,6331.42578125,6317.94921875,10489.8759765625,10474.2724609375
775,55,1,8,4321.59521484375,4368.193359375,45.92949258511793,46.32442059392004,7248.39697265625,7245.47265625,11569.9921875,11613.666015625
776,55,1,9,3564.701171875,3619.763671875,38.45492742953967,38.73314468195383,7487.4658203125,7535.5087890625,11052.1669921875,11155.2724609375
777,55,1,10,7659.5888671875,7664.34375,60.08758697985416,60.03608458535238,8917.5791015625,8934.056640625,16577.16796875,16598.400390625
778,55,1,11,4347.6494140625,4384.107421875,40.817946355305565,41.23120725006716,8477.4931640625,8440.9296875,12825.142578125,12825.037109375
779,55,1,12,6729.861328125,6852.28125,58.06928817159523,59.01142183518214,8224.43359375,8185.6474609375,14954.294921875,15037.9287109375
780,55,1,13,11355.794921875,11288.7783203125,86.69314156021254,86.3987396229213,7420.94091796875,7421.5166015625,18776.736328125,18710.294921875
781,55,1,14,4598.86083984375,4526.51025390625,44.02475192081061,43.492139525129645,8146.64990234375,8144.39599609375,12745.5107421875,12670.90625
782,55,1,15,11729.279296875,11831.064453125,91.79473465750144,92.08061040843702,6913.08544921875,6933.06201171875,18642.365234375,18764.126953125
783,55,1,16,6386.1201171875,6357.33056640625,57.54924089483906,57.464295490418024,7903.7333984375,7884.43115234375,14289.853515625,14241.76171875
784,55,1,17,2912.94580078125,3047.0625,33.757735906966765,35.09708583881485,7172.49951171875,7158.279296875,10085.4453125,10205.341796875
785,55,1,18,7952.9404296875,8066.98779296875,66.59653860055705,67.14340056807674,7965.5029296875,7981.07177734375,15918.443359375,16048.0595703125
786,55,1,19,135.40087890625,134.388671875,1.8022931221284793,1.7924018489557518,7444.99951171875,7430.4921875,7580.400390625,7564.880859375
787,55,1,20,3903.8447265625,3831.765625,30.78659385053203,30.178585932173775,10728.41796875,10781.0859375,14632.2626953125,14612.8515625
788,55,1,21,5578.861328125,5005.26953125,28.0808854771577,24.490547570156775,17077.68359375,17934.921875,22656.544921875,22940.19140625
789,55,1,22,4263.8037109375,4166.0888671875,39.69537694986373,38.93632680822106,8609.4091796875,8616.703125,12873.212890625,12782.7919921875
790,55,1,23,2957.15966796875,3003.275390625,36.823436734841785,37.60785792689727,6552.06591796875,6484.1279296875,9509.2255859375,9487.4033203125
791,55,1,24,946.2412109375,965.22802734375,13.74885251935632,14.03242101174364,6409.2080078125,6395.94287109375,7355.44921875,7361.1708984375
792,55,1,25,3221.93115234375,3200.91064453125,42.1755072362613,41.97897857245224,6028.37646484375,6024.57666015625,9250.3076171875,9225.4873046875
793,55,1,26,869.529296875,831.87646484375,13.526434866439068,13.000660532021305,5993.60546875,5982.7861328125,6863.134765625,6814.66259765625
794,55,1,27,748.88525390625,730.1396484375,13.442022291581287,13.131748587547055,5196.7822265625,5195.0400390625,5945.66748046875,5925.1796875
795,55,1,28,580.05029296875,545.93505859375,10.804345738190502,10.178179011053235,5078.650390625,5090.8115234375,5658.70068359375,5636.74658203125
796,55,1,29,2423.107421875,2244.7998046875,17.232322812818186,15.634222281651397,12849.85546875,13235.84375,15272.962890625,15480.6435546875
797,55,1,30,4983.8095703125,4941.0546875,51.782697827477485,51.28996860039889,7132.564453125,7163.0419921875,12116.3740234375,12104.0966796875
798,55,1,31,3812.140625,3897.78173828125,40.74059269582976,41.36426481770183,7451.0361328125,7474.17431640625,11263.1767578125,11371.9560546875
799,55,1,32,3209.32958984375,3246.49853515625,43.30995163802995,43.84301962139336,5805.47900390625,5781.57470703125,9014.80859375,9028.0732421875
800,55,2,1,4642.02294921875,4689.60595703125,44.97461620114327,45.337682978133635,8000.41748046875,7998.92333984375,12642.4404296875,12688.529296875
801,55,2,2,3994.40771484375,4018.7197265625,44.96576014866511,45.28366104959584,6886.01708984375,6865.1865234375,10880.4248046875,10883.90625
802,55,2,3,2830.19091796875,2854.38525390625,41.433139185781194,41.793509166247595,5415.64697265625,5402.54052734375,8245.837890625,8256.92578125
803,55,2,4,4978.79541015625,4842.87451171875,46.684095453995624,45.652556954725924,8175.46630859375,8186.67529296875,13154.26171875,13029.5498046875
804,55,2,5,4830.83837890625,4998.89013671875,46.60324654616985,47.8308741528575,7950.46435546875,7951.73388671875,12781.302734375,12950.6240234375
805,55,2,6,5369.9423828125,5210.90771484375,53.26489877111873,51.97344371714324,7396.6064453125,7420.64306640625,12766.548828125,12631.55078125
806,55,2,7,4701.72998046875,4668.3896484375,54.50683116854593,54.276118367585134,6275.08154296875,6266.990234375,10976.8115234375,10935.3798828125
807,55,2,8,5203.2724609375,5224.642578125,52.802862611003775,53.06372635319329,7252.5126953125,7233.65625,12455.78515625,12458.298828125
808,55,2,9,3901.50927734375,4013.90380859375,41.465040950296384,42.261054791427526,7458.39892578125,7490.92724609375,11359.908203125,11504.8310546875
809,55,2,10,7307.3642578125,7396.931640625,60.21072632919597,60.55176639143687,8482.6337890625,8517.4150390625,15789.998046875,15914.3466796875
810,55,2,11,5228.8876953125,5039.916015625,47.95612532764851,46.48071345539179,8289.0390625,8323.068359375,13517.9267578125,13362.984375
811,55,2,12,5928.638671875,5893.1279296875,56.870378639933605,56.965039717938915,7460.5078125,7398.6015625,13389.146484375,13291.7294921875
812,55,2,13,8743.5732421875,8865.7265625,77.74676909691016,78.49867809961775,6874.4345703125,6861.24560546875,15618.0078125,15726.97265625
813,55,2,14,5271.76806640625,5212.09423828125,49.63688773049154,49.10864947601309,7984.78173828125,8007.34619140625,13256.5498046875,13219.4404296875
814,55,2,15,11309.607421875,11300.06640625,93.06968631174506,92.91865586091063,6496.958984375,6511.212890625,17806.56640625,17811.279296875
815,55,2,16,6556.91064453125,6708.7177734375,58.71793351469204,59.807245861774824,7888.33837890625,7862.873046875,14445.2490234375,14571.5908203125
816,55,2,17,3434.763671875,3385.14404296875,39.08394696972559,38.69236113328039,7070.7880859375,7056.29736328125,10505.5517578125,10441.44140625
817,55,2,18,8171.3310546875,7925.05224609375,73.62778606184618,72.39029755898443,7012.4970703125,6985.14599609375,15183.828125,14910.1982421875
818,55,2,19,4333.93505859375,4274.22216796875,43.93609630965262,43.43535492952379,7697.21142578125,7703.31103515625,12031.146484375,11977.533203125
819,55,2,20,3819.0546875,3755.83203125,32.47289463658735,32.016141713831715,9851.21875,9853.1416015625,13670.2734375,13608.9736328125
820,55,2,21,4526.87109375,4727.1142578125,25.124728902644733,26.198781812243986,15754.15625,15679.7021484375,20281.02734375,20406.81640625
821,55,2,22,4789.833984375,4718.0634765625,44.577413924871706,44.07054539032737,8350.0625,8346.67578125,13139.896484375,13064.7392578125
822,55,2,23,2826.0712890625,2999.66064453125,36.779210948546606,38.58861378967857,6270.8466796875,6273.60400390625,9096.91796875,9273.2646484375
823,55,2,24,866.0029296875,851.443359375,12.725813675456285,12.537825455663453,6372.08740234375,6365.275390625,7238.09033203125,7216.71875
824,55,2,25,3618.8935546875,3583.16259765625,46.77482537289724,46.39799438822227,5927.3935546875,5931.08544921875,9546.287109375,9514.248046875
825,55,2,26,904.55126953125,972.85400390625,14.142806756100615,15.129848768717105,5943.56396484375,5943.6044921875,6848.115234375,6916.45849609375
826,55,2,27,814.693359375,780.40478515625,14.707327192925005,14.045883464801651,5132.02392578125,5165.90771484375,5946.71728515625,5946.3125
827,55,2,28,607.13427734375,613.560546875,11.296013997703389,11.42324681617399,5071.19873046875,5064.376953125,5678.3330078125,5677.9375
828,55,2,29,2255.671875,2219.701171875,17.671837906856165,17.621615930743236,11636.3818359375,11486.6171875,13892.0537109375,13706.318359375
829,55,2,30,5114.86767578125,5199.1455078125,53.6158213431245,54.38844521431127,6982.41357421875,6959.7099609375,12097.28125,12158.85546875
830,55,2,31,4476.7080078125,4366.61083984375,48.24387073336088,47.24006871421795,7040.9765625,7060.14208984375,11517.6845703125,11426.7529296875
831,55,2,32,3438.5966796875,3470.66748046875,46.32455883516683,46.56266037195222,5703.5390625,5718.42333984375,9142.1357421875,9189.0908203125
832,55,3,1,3844.046875,3993.65380859375,38.50482520345284,39.86234896030415,8061.2626953125,8021.78466796875,11905.3095703125,12015.4384765625
833,55,3,2,3363.06494140625,3394.24169921875,38.905546193196535,39.28772712187649,6962.64599609375,6942.32470703125,10325.7109375,10336.56640625
834,55,3,3,2154.13916015625,2162.79638671875,33.0387660270716,33.04904612757327,5442.96533203125,5462.80419921875,7597.1044921875,7625.6005859375
835,55,3,4,3862.0712890625,3861.4599609375,37.964119003538606,37.83956838718222,8241.9150390625,8274.0908203125,12103.986328125,12135.55078125
836,55,3,5,3770.99072265625,3691.45849609375,37.80075454779504,37.28010841454381,8090.47119140625,8056.22314453125,11861.4619140625,11747.681640625
837,55,3,6,3363.1875,3311.048828125,36.76514498777503,36.24724872704849,7466.1669921875,7479.0966796875,10829.3544921875,10790.1455078125
838,55,3,7,3788.11865234375,3696.7109375,46.20384881049641,45.526281481709546,6304.64892578125,6271.59375,10092.767578125,9968.3046875
839,55,3,8,4158.8427734375,4108.1884765625,44.342005662159224,44.030528416371105,7299.5927734375,7276.2236328125,11458.435546875,11384.412109375
840,55,3,9,3342.4453125,3402.556640625,36.43649133773907,36.97743848773013,7502.123046875,7500.431640625,10844.568359375,10902.98828125
841,55,3,10,5696.33984375,5605.6025390625,50.41844864862388,49.92642551329055,8449.9560546875,8424.92578125,14146.2958984375,14030.5283203125
842,55,3,11,4305.5947265625,4364.205078125,40.640526770177395,40.996115825655146,8441.541015625,8463.30859375,12747.1357421875,12827.513671875
843,55,3,12,4172.0673828125,4341.7255859375,46.368630983714205,47.92112049740482,6911.5732421875,6889.287109375,11083.640625,11231.0126953125
844,55,3,13,6363.56298828125,6339.9287109375,66.54459704976215,66.51053837776702,6381.07275390625,6362.2529296875,12744.6357421875,12702.181640625
845,55,3,14,3936.0732421875,3911.451171875,39.17961089642432,38.99793303436378,8078.19140625,8074.16796875,12014.2646484375,11985.619140625
